param I := 5; 
param J := 88;
param C := 46;
param T := 131;

param A: 0 1 2 3 4 5 6 7 8 9 10 11 :=
1	0	1 	1 	1	1	0	0	0	0	0 	0	0	   
2	0	1 	1 	1	1	1	1	1	0	0 	1	0
3	0	1 	1 	1	0	1	1	1	1	1 	0	1
4	0	1 	1 	0	0	1	1	0	1	1	0	0
5	0	1 	0 	0	0	1	0	0	1	0	0	0
;

param p: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 := 
1 0.000182 0.000113 0.006539 0.005260 0.000006 0.000020 0.000477 0.001211 0.000013 0.000014 0.006602 0.000178 0.000078 0.002705 0.001826 0.000004 0.000010 0.000290 0.000890 0.000019 0.000011 0.003105 0.000236 0.000093 0.003943 0.005772 0.000004 0.000017 0.000383 0.001961 0.000138 0.000022 0.007624 0.000476 0.000281 0.004241 0.004263 0.000011 0.000032 0.000718 0.005178 0.000164 0.000048 0.013613 0.001093 0.000405 0.011633 0.006567 0.000014 0.000068 0.000769 0.012222 0.000377 0.000120 0.005649 0.003032 0.001641 0.015835 0.030002 0.000049 0.000082 0.000783 0.014529 0.003788 0.000350 0.028751 0.002718 0.001275 0.013348 0.038700 0.000034 0.000092 0.001154 0.030352 0.009996 0.001276 0.016579 0.014207 0.002175 0.053999 0.197597 0.000094 0.000254 0.003061 0.073915 0.046219 0.020339 0.056087 
2 0.000182 0.000113 0.006539 0.005260 0.000006 0.000020 0.000477 0.001211 0.000013 0.000014 0.006602 0.000178 0.000078 0.002705 0.001826 0.000004 0.000010 0.000290 0.000890 0.000019 0.000011 0.003105 0.000236 0.000093 0.003943 0.005772 0.000004 0.000017 0.000383 0.001961 0.000138 0.000022 0.007624 0.000476 0.000281 0.004241 0.004263 0.000011 0.000032 0.000718 0.005178 0.000164 0.000048 0.013613 0.001093 0.000405 0.011633 0.006567 0.000014 0.000068 0.000769 0.012222 0.000377 0.000120 0.005649 0.003032 0.001641 0.015835 0.030002 0.000049 0.000082 0.000783 0.014529 0.003788 0.000350 0.028751 0.002718 0.001275 0.013348 0.038700 0.000034 0.000092 0.001154 0.030352 0.009996 0.001276 0.016579 0.014207 0.002175 0.053999 0.197597 0.000094 0.000254 0.003061 0.073915 0.046219 0.020339 0.056087 
3 0.000182 0.000113 0.006539 0.005260 0.000006 0.000020 0.000477 0.001211 0.000013 0.000014 0.006602 0.000178 0.000078 0.002705 0.001826 0.000004 0.000010 0.000290 0.000890 0.000019 0.000011 0.003105 0.000236 0.000093 0.003943 0.005772 0.000004 0.000017 0.000383 0.001961 0.000138 0.000022 0.007624 0.000476 0.000281 0.004241 0.004263 0.000011 0.000032 0.000718 0.005178 0.000164 0.000048 0.013613 0.001093 0.000405 0.011633 0.006567 0.000014 0.000068 0.000769 0.012222 0.000377 0.000120 0.005649 0.003032 0.001641 0.015835 0.030002 0.000049 0.000082 0.000783 0.014529 0.003788 0.000350 0.028751 0.002718 0.001275 0.013348 0.038700 0.000034 0.000092 0.001154 0.030352 0.009996 0.001276 0.016579 0.014207 0.002175 0.053999 0.197597 0.000094 0.000254 0.003061 0.073915 0.046219 0.020339 0.056087 
4 0.000182 0.000113 0.006539 0.005260 0.000006 0.000020 0.000477 0.001211 0.000013 0.000014 0.006602 0.000178 0.000078 0.002705 0.001826 0.000004 0.000010 0.000290 0.000890 0.000019 0.000011 0.003105 0.000236 0.000093 0.003943 0.005772 0.000004 0.000017 0.000383 0.001961 0.000138 0.000022 0.007624 0.000476 0.000281 0.004241 0.004263 0.000011 0.000032 0.000718 0.005178 0.000164 0.000048 0.013613 0.001093 0.000405 0.011633 0.006567 0.000014 0.000068 0.000769 0.012222 0.000377 0.000120 0.005649 0.003032 0.001641 0.015835 0.030002 0.000049 0.000082 0.000783 0.014529 0.003788 0.000350 0.028751 0.002718 0.001275 0.013348 0.038700 0.000034 0.000092 0.001154 0.030352 0.009996 0.001276 0.016579 0.014207 0.002175 0.053999 0.197597 0.000094 0.000254 0.003061 0.073915 0.046219 0.020339 0.056087 
5 0.000182 0.000113 0.006539 0.005260 0.000006 0.000020 0.000477 0.001211 0.000013 0.000014 0.006602 0.000178 0.000078 0.002705 0.001826 0.000004 0.000010 0.000290 0.000890 0.000019 0.000011 0.003105 0.000236 0.000093 0.003943 0.005772 0.000004 0.000017 0.000383 0.001961 0.000138 0.000022 0.007624 0.000476 0.000281 0.004241 0.004263 0.000011 0.000032 0.000718 0.005178 0.000164 0.000048 0.013613 0.001093 0.000405 0.011633 0.006567 0.000014 0.000068 0.000769 0.012222 0.000377 0.000120 0.005649 0.003032 0.001641 0.015835 0.030002 0.000049 0.000082 0.000783 0.014529 0.003788 0.000350 0.028751 0.002718 0.001275 0.013348 0.038700 0.000034 0.000092 0.001154 0.030352 0.009996 0.001276 0.016579 0.014207 0.002175 0.053999 0.197597 0.000094 0.000254 0.003061 0.073915 0.046219 0.020339 0.056087 
6 0.000182 0.000113 0.006539 0.005260 0.000006 0.000020 0.000477 0.001211 0.000013 0.000014 0.006602 0.000178 0.000078 0.002705 0.001826 0.000004 0.000010 0.000290 0.000890 0.000019 0.000011 0.003105 0.000236 0.000093 0.003943 0.005772 0.000004 0.000017 0.000383 0.001961 0.000138 0.000022 0.007624 0.000476 0.000281 0.004241 0.004263 0.000011 0.000032 0.000718 0.005178 0.000164 0.000048 0.013613 0.001093 0.000405 0.011633 0.006567 0.000014 0.000068 0.000769 0.012222 0.000377 0.000120 0.005649 0.003032 0.001641 0.015835 0.030002 0.000049 0.000082 0.000783 0.014529 0.003788 0.000350 0.028751 0.002718 0.001275 0.013348 0.038700 0.000034 0.000092 0.001153 0.030352 0.009996 0.001276 0.016579 0.014207 0.002175 0.053999 0.197597 0.000094 0.000254 0.003061 0.073915 0.046218 0.020339 0.056087 
7 0.000182 0.000113 0.006539 0.005260 0.000006 0.000020 0.000480 0.001211 0.000013 0.000014 0.006602 0.000178 0.000078 0.002705 0.001826 0.000004 0.000010 0.000291 0.000890 0.000019 0.000011 0.003105 0.000236 0.000093 0.003943 0.005772 0.000004 0.000017 0.000384 0.001961 0.000138 0.000022 0.007624 0.000476 0.000281 0.004241 0.004263 0.000011 0.000032 0.000719 0.005178 0.000164 0.000048 0.013613 0.001093 0.000405 0.011633 0.006567 0.000014 0.000068 0.000769 0.012222 0.000377 0.000120 0.005649 0.003032 0.001641 0.015835 0.030002 0.000049 0.000082 0.000783 0.014529 0.003791 0.000350 0.028751 0.002718 0.001275 0.013348 0.038700 0.000034 0.000092 0.001153 0.030352 0.010000 0.001277 0.016579 0.014206 0.002175 0.053999 0.197597 0.000094 0.000254 0.003056 0.073915 0.046210 0.020338 0.056086 
8 0.000182 0.000113 0.006539 0.005260 0.000006 0.000020 0.000484 0.001211 0.000013 0.000015 0.006602 0.000178 0.000078 0.002705 0.001826 0.000004 0.000010 0.000292 0.000890 0.000019 0.000011 0.003105 0.000236 0.000093 0.003943 0.005773 0.000004 0.000017 0.000385 0.001961 0.000139 0.000022 0.007624 0.000476 0.000282 0.004241 0.004263 0.000011 0.000032 0.000721 0.005178 0.000165 0.000048 0.013613 0.001093 0.000405 0.011633 0.006567 0.000014 0.000068 0.000770 0.012222 0.000379 0.000120 0.005649 0.003032 0.001641 0.015835 0.030002 0.000049 0.000082 0.000783 0.014529 0.003800 0.000351 0.028751 0.002719 0.001275 0.013348 0.038700 0.000034 0.000092 0.001151 0.030352 0.010009 0.001278 0.016579 0.014206 0.002174 0.053999 0.197596 0.000094 0.000254 0.003048 0.073915 0.046188 0.020335 0.056086 
9 0.000183 0.000113 0.006539 0.005260 0.000007 0.000020 0.000491 0.001211 0.000013 0.000015 0.006602 0.000178 0.000079 0.002705 0.001826 0.000004 0.000010 0.000294 0.000890 0.000019 0.000011 0.003105 0.000236 0.000094 0.003943 0.005773 0.000004 0.000017 0.000387 0.001961 0.000141 0.000022 0.007624 0.000476 0.000282 0.004241 0.004264 0.000011 0.000032 0.000723 0.005178 0.000166 0.000049 0.013613 0.001093 0.000405 0.011633 0.006568 0.000014 0.000068 0.000771 0.012222 0.000381 0.000121 0.005649 0.003033 0.001642 0.015835 0.030003 0.000049 0.000083 0.000782 0.014529 0.003815 0.000352 0.028751 0.002719 0.001274 0.013348 0.038701 0.000034 0.000092 0.001149 0.030352 0.010025 0.001281 0.016579 0.014204 0.002173 0.053998 0.197594 0.000094 0.000254 0.003037 0.073915 0.046151 0.020330 0.056086 
10 0.000183 0.000114 0.006540 0.005261 0.000007 0.000020 0.000499 0.001211 0.000013 0.000015 0.006602 0.000179 0.000079 0.002705 0.001826 0.000004 0.000010 0.000297 0.000890 0.000020 0.000011 0.003105 0.000237 0.000094 0.003943 0.005773 0.000004 0.000017 0.000390 0.001962 0.000143 0.000022 0.007624 0.000477 0.000282 0.004242 0.004264 0.000011 0.000032 0.000725 0.005178 0.000168 0.000049 0.013613 0.001094 0.000406 0.011634 0.006568 0.000014 0.000069 0.000772 0.012222 0.000385 0.000122 0.005649 0.003034 0.001642 0.015835 0.030004 0.000049 0.000083 0.000782 0.014529 0.003837 0.000354 0.028751 0.002719 0.001274 0.013348 0.038701 0.000034 0.000092 0.001147 0.030352 0.010048 0.001285 0.016579 0.014201 0.002171 0.053997 0.197589 0.000094 0.000253 0.003023 0.073914 0.046099 0.020322 0.056086 
